barcode,product_name,categories,ingredients_text,energy_kcal_100g,fat_100g,sugars_100g,proteins_100g,salt_100g,allergens
8901000001745,Food Product 1745,Cereals,"Oats, Honey, Almonds",280,0.25,6.82,0.08,0.6,milk
8901000001746,Food Product 1746,Dairy,"Oats, Honey, Almonds",288,27.41,12.91,24.67,3.36,none
8901000001747,Food Product 1747,Snacks,"Oats, Honey, Almonds",213,29.65,12.87,9.31,3.5,nuts
8901000001748,Food Product 1748,Dairy,"Water, Fruit Concentrate, Sugar",407,3.43,10.49,24.98,1.76,gluten
8901000001749,Food Product 1749,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",61,18.14,14.92,13.41,4.33,none
8901000001750,Food Product 1750,Snacks,"Rice, Spices, Vegetable Oil",471,19.69,15.08,15.35,4.05,nuts
8901000001751,Food Product 1751,Beverages,"Sugar, Wheat Flour, Palm Oil, Salt",511,23.42,31.41,15.65,0.11,gluten
8901000001752,Food Product 1752,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",79,27.26,18.22,19.08,3.19,milk
8901000001753,Food Product 1753,Frozen Foods,"Water, Fruit Concentrate, Sugar",367,6.94,28.69,2.06,3.73,nuts
8901000001754,Food Product 1754,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",321,7.79,24.59,14.43,3.33,none
8901000001755,Food Product 1755,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",306,25.2,26.2,3.93,2.59,milk
8901000001756,Food Product 1756,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",134,24.29,17.62,16.92,4.29,nuts
8901000001757,Food Product 1757,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",489,23.64,9.82,1.47,4.13,gluten
8901000001758,Food Product 1758,Dairy,"Rice, Spices, Vegetable Oil",241,5.58,11.08,15.82,1.09,milk
8901000001759,Food Product 1759,Frozen Foods,"Milk, Cocoa, Sugar",298,25.6,28.55,9.14,4.58,nuts
8901000001760,Food Product 1760,Cereals,"Milk, Cocoa, Sugar",521,29.38,30.36,12.57,2.42,gluten
8901000001761,Food Product 1761,Frozen Foods,"Rice, Spices, Vegetable Oil",308,20.68,32.17,7.76,2.83,none
8901000001762,Food Product 1762,Frozen Foods,"Milk, Cocoa, Sugar",76,26.69,38.67,20.72,3.2,milk
8901000001763,Food Product 1763,Cereals,"Milk, Cocoa, Sugar",110,24.05,39.23,0.73,2.34,none
8901000001764,Food Product 1764,Dairy,"Oats, Honey, Almonds",177,26.84,0.59,13.77,4.92,none
8901000001765,Food Product 1765,Snacks,"Water, Fruit Concentrate, Sugar",278,5.09,32.24,22.84,3.13,nuts
8901000001766,Food Product 1766,Cereals,"Water, Fruit Concentrate, Sugar",548,20.22,10.79,16.0,1.54,nuts
8901000001767,Food Product 1767,Snacks,"Oats, Honey, Almonds",149,8.91,11.49,12.55,3.22,gluten
8901000001768,Food Product 1768,Frozen Foods,"Rice, Spices, Vegetable Oil",143,0.62,4.43,15.12,3.33,milk
8901000001769,Food Product 1769,Snacks,"Milk, Cocoa, Sugar",252,9.42,0.84,12.35,1.26,none
8901000001770,Food Product 1770,Snacks,"Milk, Cocoa, Sugar",441,20.76,1.36,21.48,1.01,milk
8901000001771,Food Product 1771,Snacks,"Rice, Spices, Vegetable Oil",203,16.22,18.87,23.26,4.66,milk
8901000001772,Food Product 1772,Cereals,"Sugar, Wheat Flour, Palm Oil, Salt",302,20.53,29.28,14.79,1.62,none
8901000001773,Food Product 1773,Snacks,"Oats, Honey, Almonds",439,4.72,38.72,24.0,4.58,nuts
8901000001774,Food Product 1774,Cereals,"Water, Fruit Concentrate, Sugar",184,28.51,2.97,11.19,1.89,milk
8901000001775,Food Product 1775,Dairy,"Oats, Honey, Almonds",546,22.88,31.81,21.28,2.9,nuts
8901000001776,Food Product 1776,Frozen Foods,"Water, Fruit Concentrate, Sugar",254,27.92,37.65,3.71,1.48,nuts
8901000001777,Food Product 1777,Beverages,"Milk, Cocoa, Sugar",63,27.29,37.49,7.62,3.82,milk
8901000001778,Food Product 1778,Snacks,"Milk, Cocoa, Sugar",198,5.62,15.47,14.52,1.93,none
8901000001779,Food Product 1779,Frozen Foods,"Milk, Cocoa, Sugar",339,11.31,12.41,7.93,4.64,milk
8901000001780,Food Product 1780,Frozen Foods,"Oats, Honey, Almonds",454,17.51,22.17,6.81,2.58,nuts
8901000001781,Food Product 1781,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",150,22.91,9.22,3.62,3.48,nuts
8901000001782,Food Product 1782,Cereals,"Rice, Spices, Vegetable Oil",74,4.49,28.22,6.2,3.68,nuts
8901000001783,Food Product 1783,Beverages,"Rice, Spices, Vegetable Oil",494,27.57,16.3,9.56,0.22,milk
8901000001784,Food Product 1784,Beverages,"Rice, Spices, Vegetable Oil",267,3.38,23.17,1.74,1.17,gluten
8901000001785,Food Product 1785,Snacks,"Milk, Cocoa, Sugar",277,10.87,6.56,24.7,4.66,none
8901000001786,Food Product 1786,Beverages,"Sugar, Wheat Flour, Palm Oil, Salt",497,11.31,15.93,8.15,3.28,nuts
8901000001787,Food Product 1787,Frozen Foods,"Oats, Honey, Almonds",260,22.01,38.71,16.91,4.9,nuts
8901000001788,Food Product 1788,Frozen Foods,"Milk, Cocoa, Sugar",60,18.97,34.7,3.87,1.72,none
8901000001789,Food Product 1789,Dairy,"Rice, Spices, Vegetable Oil",298,11.54,16.25,3.4,4.75,milk
8901000001790,Food Product 1790,Beverages,"Sugar, Wheat Flour, Palm Oil, Salt",514,15.96,23.84,22.15,1.8,none
8901000001791,Food Product 1791,Dairy,"Water, Fruit Concentrate, Sugar",435,12.05,22.4,24.28,3.96,nuts
8901000001792,Food Product 1792,Cereals,"Sugar, Wheat Flour, Palm Oil, Salt",286,2.45,29.18,3.91,3.55,nuts
8901000001793,Food Product 1793,Dairy,"Oats, Honey, Almonds",306,2.98,21.83,14.09,3.0,gluten
8901000001794,Food Product 1794,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",450,13.81,20.05,23.36,1.35,nuts
8901000001795,Food Product 1795,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",284,28.67,30.79,23.24,0.6,none
8901000001796,Food Product 1796,Cereals,"Water, Fruit Concentrate, Sugar",228,12.56,8.67,16.98,2.49,gluten
8901000001797,Food Product 1797,Frozen Foods,"Water, Fruit Concentrate, Sugar",78,3.23,33.76,23.06,4.89,none
8901000001798,Food Product 1798,Frozen Foods,"Rice, Spices, Vegetable Oil",248,11.91,39.94,17.15,1.6,milk
8901000001799,Food Product 1799,Frozen Foods,"Milk, Cocoa, Sugar",153,7.68,22.62,19.08,0.22,none
8901000001800,Food Product 1800,Dairy,"Milk, Cocoa, Sugar",359,3.88,0.42,7.45,0.52,milk
8901000001801,Food Product 1801,Cereals,"Oats, Honey, Almonds",232,25.37,21.35,1.11,0.27,milk
8901000001802,Food Product 1802,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",541,7.86,20.84,6.93,2.82,nuts
8901000001803,Food Product 1803,Cereals,"Oats, Honey, Almonds",140,5.17,13.83,21.5,3.59,milk
8901000001804,Food Product 1804,Dairy,"Water, Fruit Concentrate, Sugar",178,21.5,22.63,18.69,3.59,none
8901000001805,Food Product 1805,Cereals,"Rice, Spices, Vegetable Oil",190,8.84,21.72,16.36,2.53,milk
8901000001806,Food Product 1806,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",338,8.55,10.67,18.52,3.77,gluten
8901000001807,Food Product 1807,Dairy,"Milk, Cocoa, Sugar",297,28.17,27.42,8.49,4.7,milk
8901000001808,Food Product 1808,Beverages,"Sugar, Wheat Flour, Palm Oil, Salt",519,27.3,3.85,16.86,1.18,nuts
8901000001809,Food Product 1809,Beverages,"Milk, Cocoa, Sugar",412,6.47,20.96,17.1,1.18,milk
8901000001810,Food Product 1810,Beverages,"Milk, Cocoa, Sugar",160,13.83,5.12,8.09,0.15,none
8901000001811,Food Product 1811,Beverages,"Sugar, Wheat Flour, Palm Oil, Salt",199,24.0,10.38,5.53,4.8,gluten
8901000001812,Food Product 1812,Cereals,"Oats, Honey, Almonds",245,11.59,34.02,7.66,3.17,nuts
8901000001813,Food Product 1813,Cereals,"Milk, Cocoa, Sugar",189,10.52,35.91,10.76,1.41,nuts
8901000001814,Food Product 1814,Snacks,"Water, Fruit Concentrate, Sugar",464,0.85,11.94,5.18,4.73,nuts
8901000001815,Food Product 1815,Frozen Foods,"Oats, Honey, Almonds",193,3.71,10.54,4.41,3.3,nuts
8901000001816,Food Product 1816,Snacks,"Water, Fruit Concentrate, Sugar",138,27.3,13.29,7.16,3.01,nuts
8901000001817,Food Product 1817,Dairy,"Water, Fruit Concentrate, Sugar",77,9.31,29.82,3.89,4.55,gluten
8901000001818,Food Product 1818,Snacks,"Water, Fruit Concentrate, Sugar",101,12.33,22.39,4.49,0.08,gluten
8901000001819,Food Product 1819,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",336,4.01,34.01,22.44,3.0,milk
8901000001820,Food Product 1820,Beverages,"Milk, Cocoa, Sugar",525,12.67,23.54,13.5,0.52,gluten
8901000001821,Food Product 1821,Cereals,"Sugar, Wheat Flour, Palm Oil, Salt",506,20.04,7.38,24.31,0.47,none
8901000001822,Food Product 1822,Beverages,"Rice, Spices, Vegetable Oil",137,2.23,28.9,19.55,3.0,nuts
8901000001823,Food Product 1823,Dairy,"Rice, Spices, Vegetable Oil",89,12.82,23.78,15.94,3.77,gluten
8901000001824,Food Product 1824,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",166,12.82,32.26,10.65,1.94,nuts
8901000001825,Food Product 1825,Beverages,"Oats, Honey, Almonds",256,0.18,36.44,19.46,1.15,none
8901000001826,Food Product 1826,Cereals,"Sugar, Wheat Flour, Palm Oil, Salt",139,2.78,36.51,20.32,0.17,milk
8901000001827,Food Product 1827,Cereals,"Rice, Spices, Vegetable Oil",410,21.78,10.38,22.28,0.22,none
8901000001828,Food Product 1828,Dairy,"Oats, Honey, Almonds",528,8.34,15.89,1.65,4.95,gluten
8901000001829,Food Product 1829,Snacks,"Oats, Honey, Almonds",293,27.38,4.04,22.57,2.05,milk
8901000001830,Food Product 1830,Cereals,"Oats, Honey, Almonds",256,13.99,22.63,23.96,1.43,nuts
8901000001831,Food Product 1831,Beverages,"Sugar, Wheat Flour, Palm Oil, Salt",504,6.58,8.41,24.95,4.45,milk
8901000001832,Food Product 1832,Cereals,"Oats, Honey, Almonds",447,3.45,7.17,8.88,3.17,gluten
8901000001833,Food Product 1833,Cereals,"Rice, Spices, Vegetable Oil",149,25.43,36.9,19.57,0.22,gluten
8901000001834,Food Product 1834,Dairy,"Rice, Spices, Vegetable Oil",487,20.63,4.62,8.34,2.27,nuts
8901000001835,Food Product 1835,Dairy,"Water, Fruit Concentrate, Sugar",294,19.05,15.76,12.97,4.75,nuts
8901000001836,Food Product 1836,Frozen Foods,"Oats, Honey, Almonds",444,14.85,31.55,5.31,2.4,nuts
8901000001837,Food Product 1837,Snacks,"Oats, Honey, Almonds",229,5.84,9.53,6.01,0.84,nuts
8901000001838,Food Product 1838,Cereals,"Milk, Cocoa, Sugar",64,10.52,23.37,14.17,4.4,nuts
8901000001839,Food Product 1839,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",464,1.82,4.23,4.9,1.94,milk
8901000001840,Food Product 1840,Frozen Foods,"Oats, Honey, Almonds",387,29.48,25.96,21.01,2.26,none
8901000001841,Food Product 1841,Frozen Foods,"Water, Fruit Concentrate, Sugar",147,13.46,2.67,3.87,4.57,nuts
8901000001842,Food Product 1842,Dairy,"Milk, Cocoa, Sugar",163,6.15,38.53,5.46,0.88,gluten
8901000001843,Food Product 1843,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",366,17.82,24.67,9.87,1.0,none
8901000001844,Food Product 1844,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",250,0.11,19.34,21.29,2.25,nuts
8901000001845,Food Product 1845,Frozen Foods,"Milk, Cocoa, Sugar",289,17.58,27.37,3.14,1.26,none
8901000001846,Food Product 1846,Beverages,"Sugar, Wheat Flour, Palm Oil, Salt",419,4.0,2.56,0.83,4.08,milk
8901000001847,Food Product 1847,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",152,5.6,1.4,1.76,4.38,milk
8901000001848,Food Product 1848,Dairy,"Oats, Honey, Almonds",525,28.17,32.77,0.12,3.04,none
8901000001849,Food Product 1849,Dairy,"Milk, Cocoa, Sugar",533,14.16,8.08,21.64,2.53,nuts
8901000001850,Food Product 1850,Cereals,"Water, Fruit Concentrate, Sugar",448,8.31,37.17,21.83,3.9,none
8901000001851,Food Product 1851,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",73,10.7,13.13,9.89,2.29,none
8901000001852,Food Product 1852,Frozen Foods,"Oats, Honey, Almonds",98,23.73,29.6,22.65,1.06,gluten
8901000001853,Food Product 1853,Beverages,"Rice, Spices, Vegetable Oil",275,9.24,18.54,11.8,0.68,none
8901000001854,Food Product 1854,Snacks,"Oats, Honey, Almonds",264,18.01,9.48,6.56,1.03,nuts
8901000001855,Food Product 1855,Cereals,"Water, Fruit Concentrate, Sugar",537,17.62,22.23,2.32,1.6,milk
8901000001856,Food Product 1856,Beverages,"Rice, Spices, Vegetable Oil",459,1.88,34.54,7.76,2.57,none
8901000001857,Food Product 1857,Snacks,"Rice, Spices, Vegetable Oil",176,24.68,16.49,9.2,0.57,gluten
8901000001858,Food Product 1858,Cereals,"Oats, Honey, Almonds",292,13.7,7.37,16.76,2.5,milk
8901000001859,Food Product 1859,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",164,9.61,10.47,6.72,2.84,gluten
8901000001860,Food Product 1860,Dairy,"Water, Fruit Concentrate, Sugar",194,15.76,31.11,15.38,2.56,nuts
8901000001861,Food Product 1861,Cereals,"Milk, Cocoa, Sugar",93,6.93,32.57,20.74,2.76,milk
8901000001862,Food Product 1862,Beverages,"Oats, Honey, Almonds",244,19.61,9.7,15.21,4.63,gluten
8901000001863,Food Product 1863,Dairy,"Milk, Cocoa, Sugar",216,9.17,7.57,7.1,3.82,nuts
8901000001864,Food Product 1864,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",129,20.64,8.62,14.63,0.25,milk
8901000001865,Food Product 1865,Dairy,"Milk, Cocoa, Sugar",265,28.39,16.82,22.5,3.92,none
8901000001866,Food Product 1866,Beverages,"Rice, Spices, Vegetable Oil",305,4.76,34.49,11.31,1.65,gluten
8901000001867,Food Product 1867,Cereals,"Oats, Honey, Almonds",361,5.94,10.67,24.32,1.88,nuts
8901000001868,Food Product 1868,Beverages,"Water, Fruit Concentrate, Sugar",474,18.81,39.57,16.71,1.95,none
8901000001869,Food Product 1869,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",282,25.64,28.82,21.86,3.52,milk
8901000001870,Food Product 1870,Snacks,"Oats, Honey, Almonds",421,8.59,7.6,17.52,1.81,milk
8901000001871,Food Product 1871,Cereals,"Oats, Honey, Almonds",384,10.25,23.08,21.9,0.12,nuts
8901000001872,Food Product 1872,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",194,5.16,38.35,18.02,1.07,gluten
8901000001873,Food Product 1873,Frozen Foods,"Oats, Honey, Almonds",176,23.82,27.25,23.93,3.97,gluten
8901000001874,Food Product 1874,Dairy,"Milk, Cocoa, Sugar",167,7.56,14.72,20.91,3.12,milk
8901000001875,Food Product 1875,Beverages,"Milk, Cocoa, Sugar",284,4.02,18.08,2.24,4.18,none
8901000001876,Food Product 1876,Dairy,"Rice, Spices, Vegetable Oil",169,25.83,26.81,16.32,1.23,gluten
8901000001877,Food Product 1877,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",292,22.87,22.46,20.44,2.49,milk
8901000001878,Food Product 1878,Frozen Foods,"Water, Fruit Concentrate, Sugar",416,8.92,12.42,9.69,2.3,gluten
8901000001879,Food Product 1879,Frozen Foods,"Milk, Cocoa, Sugar",101,23.99,8.33,22.86,2.06,nuts
8901000001880,Food Product 1880,Dairy,"Oats, Honey, Almonds",295,14.88,19.8,1.5,3.01,nuts
8901000001881,Food Product 1881,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",226,23.62,8.81,18.31,1.93,gluten
8901000001882,Food Product 1882,Beverages,"Water, Fruit Concentrate, Sugar",288,29.77,29.0,21.83,0.51,none
8901000001883,Food Product 1883,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",328,5.97,25.94,13.99,1.22,milk
8901000001884,Food Product 1884,Beverages,"Oats, Honey, Almonds",199,23.72,21.26,21.68,4.32,nuts
8901000001885,Food Product 1885,Snacks,"Water, Fruit Concentrate, Sugar",361,14.69,39.37,11.36,4.19,gluten
8901000001886,Food Product 1886,Frozen Foods,"Water, Fruit Concentrate, Sugar",182,27.35,28.11,6.6,3.81,gluten
8901000001887,Food Product 1887,Beverages,"Milk, Cocoa, Sugar",332,6.11,23.67,18.99,2.51,milk
8901000001888,Food Product 1888,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",504,6.52,25.48,13.56,1.86,nuts
8901000001889,Food Product 1889,Beverages,"Oats, Honey, Almonds",206,3.9,33.38,15.85,0.14,gluten
8901000001890,Food Product 1890,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",111,23.24,34.72,6.95,3.39,nuts
8901000001891,Food Product 1891,Beverages,"Water, Fruit Concentrate, Sugar",370,25.38,4.94,13.13,3.74,none
8901000001892,Food Product 1892,Frozen Foods,"Rice, Spices, Vegetable Oil",458,7.5,19.28,1.71,4.04,none
8901000001893,Food Product 1893,Snacks,"Water, Fruit Concentrate, Sugar",117,7.57,14.69,14.63,3.65,gluten
8901000001894,Food Product 1894,Cereals,"Sugar, Wheat Flour, Palm Oil, Salt",275,25.75,11.17,12.72,4.89,none
8901000001895,Food Product 1895,Beverages,"Sugar, Wheat Flour, Palm Oil, Salt",424,4.67,2.46,3.06,2.93,milk
8901000001896,Food Product 1896,Snacks,"Milk, Cocoa, Sugar",462,7.35,21.58,14.44,4.7,milk
8901000001897,Food Product 1897,Cereals,"Water, Fruit Concentrate, Sugar",495,1.24,9.18,19.02,3.32,nuts
8901000001898,Food Product 1898,Frozen Foods,"Rice, Spices, Vegetable Oil",211,25.68,28.77,16.34,3.82,none
8901000001899,Food Product 1899,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",510,29.78,15.45,24.46,0.14,milk
8901000001900,Food Product 1900,Snacks,"Oats, Honey, Almonds",333,6.86,20.0,23.82,3.53,nuts
8901000001901,Food Product 1901,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",363,5.74,16.66,11.55,1.42,nuts
8901000001902,Food Product 1902,Beverages,"Water, Fruit Concentrate, Sugar",258,27.61,0.44,21.65,0.01,gluten
8901000001903,Food Product 1903,Dairy,"Water, Fruit Concentrate, Sugar",471,5.37,3.5,24.14,3.04,nuts
8901000001904,Food Product 1904,Cereals,"Sugar, Wheat Flour, Palm Oil, Salt",321,8.1,38.62,21.06,0.78,nuts
8901000001905,Food Product 1905,Beverages,"Rice, Spices, Vegetable Oil",248,5.14,16.0,6.72,1.61,gluten
8901000001906,Food Product 1906,Beverages,"Water, Fruit Concentrate, Sugar",375,25.69,29.05,23.57,0.05,milk
8901000001907,Food Product 1907,Frozen Foods,"Water, Fruit Concentrate, Sugar",93,20.44,11.07,7.59,2.54,gluten
8901000001908,Food Product 1908,Beverages,"Oats, Honey, Almonds",149,7.13,24.49,18.89,2.16,milk
8901000001909,Food Product 1909,Frozen Foods,"Water, Fruit Concentrate, Sugar",343,11.2,1.36,15.84,4.62,none
8901000001910,Food Product 1910,Cereals,"Milk, Cocoa, Sugar",214,17.55,27.15,17.89,0.46,gluten
8901000001911,Food Product 1911,Beverages,"Water, Fruit Concentrate, Sugar",250,23.3,4.72,19.79,1.03,milk
8901000001912,Food Product 1912,Cereals,"Oats, Honey, Almonds",429,28.25,28.83,20.97,1.56,gluten
8901000001913,Food Product 1913,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",438,13.45,36.19,14.67,3.48,gluten
8901000001914,Food Product 1914,Dairy,"Oats, Honey, Almonds",128,26.56,33.49,14.59,0.36,nuts
8901000001915,Food Product 1915,Dairy,"Milk, Cocoa, Sugar",427,27.68,16.94,2.36,1.42,none
8901000001916,Food Product 1916,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",80,4.77,17.16,2.04,1.11,milk
8901000001917,Food Product 1917,Beverages,"Water, Fruit Concentrate, Sugar",450,11.25,7.03,16.84,4.59,gluten
8901000001918,Food Product 1918,Dairy,"Rice, Spices, Vegetable Oil",365,3.85,7.43,20.04,0.52,none
8901000001919,Food Product 1919,Snacks,"Milk, Cocoa, Sugar",197,3.28,14.34,0.8,3.54,gluten
8901000001920,Food Product 1920,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",189,27.45,21.6,9.82,1.53,milk
8901000001921,Food Product 1921,Cereals,"Water, Fruit Concentrate, Sugar",402,2.26,38.25,12.59,0.71,milk
8901000001922,Food Product 1922,Frozen Foods,"Rice, Spices, Vegetable Oil",83,18.19,24.58,21.98,1.67,gluten
8901000001923,Food Product 1923,Frozen Foods,"Rice, Spices, Vegetable Oil",474,15.63,15.15,4.6,2.7,milk
8901000001924,Food Product 1924,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",519,19.89,17.73,23.37,1.13,gluten
8901000001925,Food Product 1925,Frozen Foods,"Rice, Spices, Vegetable Oil",140,12.1,19.99,23.52,1.55,nuts
8901000001926,Food Product 1926,Cereals,"Milk, Cocoa, Sugar",320,22.38,1.64,21.73,1.57,none
8901000001927,Food Product 1927,Beverages,"Water, Fruit Concentrate, Sugar",125,20.6,18.55,22.23,4.15,milk
8901000001928,Food Product 1928,Frozen Foods,"Sugar, Wheat Flour, Palm Oil, Salt",411,4.54,36.83,20.72,1.12,nuts
8901000001929,Food Product 1929,Frozen Foods,"Rice, Spices, Vegetable Oil",550,6.26,3.52,6.71,2.26,none
8901000001930,Food Product 1930,Dairy,"Milk, Cocoa, Sugar",346,13.83,12.55,23.25,2.83,milk
8901000001931,Food Product 1931,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",438,18.68,10.84,18.35,1.68,nuts
8901000001932,Food Product 1932,Snacks,"Rice, Spices, Vegetable Oil",267,20.01,32.99,11.22,3.68,gluten
8901000001933,Food Product 1933,Beverages,"Sugar, Wheat Flour, Palm Oil, Salt",515,15.04,12.95,20.87,4.98,nuts
8901000001934,Food Product 1934,Dairy,"Rice, Spices, Vegetable Oil",422,2.06,34.25,13.8,4.2,nuts
8901000001935,Food Product 1935,Cereals,"Rice, Spices, Vegetable Oil",258,23.76,27.03,6.22,1.38,milk
8901000001936,Food Product 1936,Snacks,"Water, Fruit Concentrate, Sugar",390,12.68,16.38,11.54,1.07,gluten
8901000001937,Food Product 1937,Dairy,"Water, Fruit Concentrate, Sugar",315,27.91,35.12,21.32,2.25,gluten
8901000001938,Food Product 1938,Beverages,"Rice, Spices, Vegetable Oil",228,9.49,25.96,16.73,0.42,nuts
8901000001939,Food Product 1939,Snacks,"Milk, Cocoa, Sugar",315,29.05,0.15,10.77,0.17,nuts
8901000001940,Food Product 1940,Dairy,"Sugar, Wheat Flour, Palm Oil, Salt",240,8.65,15.06,7.76,0.78,milk
8901000001941,Food Product 1941,Beverages,"Rice, Spices, Vegetable Oil",50,0.51,28.87,21.25,2.23,milk
8901000001942,Food Product 1942,Frozen Foods,"Water, Fruit Concentrate, Sugar",501,17.02,25.74,1.28,0.38,gluten
8901000001943,Food Product 1943,Cereals,"Milk, Cocoa, Sugar",160,27.91,23.59,12.81,2.86,gluten
8901000001944,Food Product 1944,Snacks,"Water, Fruit Concentrate, Sugar",178,3.62,24.18,22.84,1.43,milk
8901000001945,Food Product 1945,Cereals,"Milk, Cocoa, Sugar",398,5.77,39.93,10.25,0.19,gluten
8901000001946,Food Product 1946,Cereals,"Sugar, Wheat Flour, Palm Oil, Salt",440,25.76,5.89,21.31,2.94,gluten
8901000001947,Food Product 1947,Dairy,"Rice, Spices, Vegetable Oil",545,10.7,23.81,4.3,2.97,none
8901000001948,Food Product 1948,Cereals,"Sugar, Wheat Flour, Palm Oil, Salt",165,21.32,27.59,16.35,4.81,none
8901000001949,Food Product 1949,Cereals,"Rice, Spices, Vegetable Oil",547,19.83,22.87,10.72,0.03,milk
8901000001950,Food Product 1950,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",265,8.0,16.07,16.72,4.2,nuts
8901000001951,Food Product 1951,Beverages,"Sugar, Wheat Flour, Palm Oil, Salt",397,13.19,27.33,11.49,3.67,milk
8901000001952,Food Product 1952,Dairy,"Water, Fruit Concentrate, Sugar",417,12.46,17.25,14.96,1.76,gluten
8901000001953,Food Product 1953,Cereals,"Rice, Spices, Vegetable Oil",82,17.89,10.92,17.54,1.79,nuts
8901000001954,Food Product 1954,Snacks,"Sugar, Wheat Flour, Palm Oil, Salt",512,19.56,0.62,7.82,1.97,gluten
